TOA5,GLY04,CR1000,12665,CR1000.Std.14,CPU:GLY04f.CR1,11497,H60
TIMESTAMP,RECORD,AirTemp_Avg,RH_Avg,Vap_Press_Avg,HrlySolRad_Avg,WindSpeed,WindDir,WindDir_STDD,Rain_Tot,SoilTemp_5cm_Avg,SoilTemp_15cm_Avg,HWG_speed,HWG_time,HWG_Dir,BaPress_Avg,AVPT_Avg,SVPT_Avg,DOY
TS,RN,Celcius,fraction,kPa,kJ/m^2/min,m/s,Deg,Deg,mm,Celcius,Celcius,m/s,,,kPa,kPa,kPa,
,,Avg,Avg,Avg,Avg,WVc,WVc,WVc,Tot,Avg,Avg,Max,SMM,SMM,Avg,Avg,Avg,Smp
2013-11-30 14:00:00,34206,12.93,0.278,0.414,23.07,2.192,117,13.67,0,3.334,3.193,3.95,787,114.8,85.88735,0.414,1.491,334
2013-11-30 15:00:00,34207,13.52,0.244,0.378,16.55,2.182,122.2,12.86,0,3.682,3.414,3.95,873,115.2,85.82332,0.378,1.55,334
2013-11-30 16:00:00,34208,12.54,0.303,0.438,8.21,1.416,114.4,9.1,0,3.896,3.619,2.525,925,131.3,85.81999,0.438,1.455,334
2013-11-30 17:00:00,34209,8.89,0.398,0.45,0.802,0.89,65.98,10,0,3.956,3.787,1.475,981,91.5,85.83412,0.45,1.144,334
2013-11-30 18:00:00,34210,5.649,0.497,0.453,0.004,1.197,16.83,9.3,0,3.843,3.895,2.15,1047,17.57,85.8764,0.453,0.913,334
2013-11-30 19:00:00,34211,2.218,0.655,0.463,0.005,1.717,332.2,7.929,0,3.681,3.933,3.35,1099,321.2,85.91735,0.463,0.722,334
2013-11-30 20:00:00,34212,0.273,0.744,0.462,0,1.31,324.5,21.61,0,3.53,3.919,2.75,1153,8.79,85.94398,0.462,0.624,334
2013-11-30 21:00:00,34213,-1.856,0.833,0.444,0,2.043,312.9,5.808,0,3.39,3.878,3.05,1252,320,85.96155,0.444,0.533,334
2013-11-30 22:00:00,34214,-2.491,0.857,0.436,0,1.596,321,6.074,0,3.25,3.821,2.9,1267,325.9,85.97947,0.436,0.509,334
2013-11-30 23:00:00,34215,-1.36,0.794,0.439,0,2.649,348.6,9.57,0,3.115,3.756,4.1,1368,344.9,85.98626,0.439,0.554,334
2013-12-01 00:00:00,34216,-1.989,0.812,0.428,0,1.384,335.8,21.44,0,2.987,3.683,3.35,1392,341,86.01002,0.428,0.529,335
2013-12-01 01:00:00,34217,-3.533,0.888,0.418,0,0.853,358.5,8.83,0,2.871,3.609,2.525,1,21.72,85.96516,0.418,0.471,335
2013-12-01 02:00:00,34218,-3.947,0.879,0.401,0,1.202,325.8,36.29,0,2.75,3.533,3.65,64,349.5,85.91975,0.401,0.456,335
2013-12-01 03:00:00,34219,-4.344,0.885,0.392,0,1.134,293.6,18.05,0,2.623,3.454,3.5,179,346.1,85.91557,0.392,0.443,335
2013-12-01 04:00:00,34220,-4.309,0.865,0.384,0,1.396,311.2,13.67,0,2.497,3.369,3.125,180,327.7,85.92409,0.384,0.444,335
2013-12-01 05:00:00,34221,-4.647,0.888,0.385,0,1.109,310.7,11.82,0,2.375,3.284,2.15,289,318.1,85.90357,0.384,0.433,335
2013-12-01 06:00:00,34222,-3.806,0.869,0.401,0,1.363,301.8,15.98,0,2.257,3.197,2.675,333,317.6,85.87386,0.4,0.461,335
2013-12-01 07:00:00,34223,-3.203,0.88,0.425,0.013,1.151,309.5,16.31,0,2.164,3.111,2.9,394,330.7,85.89275,0.425,0.482,335
2013-12-01 08:00:00,34224,-2.844,0.899,0.445,0.472,0.517,254.2,22.56,0,2.103,3.033,2.15,420,324.9,85.88952,0.445,0.495,335
2013-12-01 09:00:00,34225,-0.322,0.803,0.477,9.42,0.567,254.5,26.6,0,2.064,2.968,2.225,528,195.4,85.93987,0.477,0.601,335
2013-12-01 10:00:00,34226,4.051,0.638,0.52,19.19,1.084,227.1,10.72,0,2.038,2.901,3.425,583,205.9,85.94055,0.521,0.817,335
2013-12-01 11:00:00,34227,7.245,0.505,0.514,25.08,1.995,214.2,17.37,0,2.119,2.858,3.95,624,214.5,85.89671,0.514,1.02,335
2013-12-01 12:00:00,34228,8.87,0.442,0.503,23.25,2.555,208.8,13.66,0,2.479,2.889,4.325,701,202.6,85.7673,0.503,1.139,335
2013-12-01 13:00:00,34229,11.55,0.336,0.454,25.67,2.539,216.4,16.61,0,2.927,3.025,3.725,776,265.7,85.61214,0.455,1.365,335
2013-12-01 14:00:00,34230,13.35,0.281,0.429,23.97,1.663,238.3,18.49,0,3.343,3.218,3.875,786,200.1,85.47128,0.43,1.534,335
2013-12-01 15:00:00,34231,13.76,0.248,0.389,21.44,0.675,336.7,32.82,0,3.746,3.437,2.6,857,342.2,85.37398,0.39,1.574,335
2013-12-01 16:00:00,34232,12.06,0.286,0.4,5.213,1.073,189.3,18.17,0,4.083,3.669,2.675,943,207.4,85.33105,0.4,1.413,335
2013-12-01 17:00:00,34233,8.86,0.36,0.408,0.683,1.677,161.7,11.06,0,4.185,3.881,3.35,1005,161.1,85.23108,0.408,1.139,335
2013-12-01 18:00:00,34234,5.613,0.495,0.449,0,1.244,121.9,15.76,0,4.097,4.011,3.35,1065,150.3,85.161,0.449,0.912,335
2013-12-01 19:00:00,34235,5.905,0.498,0.461,0.001,0.795,94.4,25.13,0,3.965,4.063,2.225,1094,121.1,85.14937,0.462,0.93,335
2013-12-01 20:00:00,34236,5.718,0.539,0.492,0.004,0.877,355.7,31.44,0,3.865,4.066,3.65,1171,326.2,85.10564,0.492,0.918,335
2013-12-01 21:00:00,34237,5.198,0.573,0.502,0.004,1.472,95.5,47.49,0,3.807,4.063,3.8,1245,100.5,85.09556,0.502,0.888,335
2013-12-01 22:00:00,34238,9.44,0.409,0.475,-0.007,4.566,332.3,24.94,0,3.765,4.044,10.03,1292,297.3,85.08178,0.476,1.196,335
2013-12-01 23:00:00,34239,10.76,0.365,0.47,0,3.8,293.8,24.21,0,3.781,4.036,8.75,1328,287.5,85.04702,0.47,1.293,335
2013-12-02 00:00:00,34240,9.37,0.406,0.477,0,3.445,324.3,36.43,0,3.824,4.048,6.2,1432,304,85.08665,0.477,1.178,336
2013-12-02 01:00:00,34241,9.97,0.391,0.478,0,5.704,305.9,11.72,0,3.825,4.063,9.2,35,284.3,85.05314,0.478,1.226,336
2013-12-02 02:00:00,34242,8.21,0.465,0.505,0,3.38,336.3,13.7,0,3.838,4.075,6.65,61,308.6,85.03635,0.505,1.09,336
2013-12-02 03:00:00,34243,7.441,0.488,0.503,0.001,1.918,308.6,33.51,0,3.833,4.092,4.4,124,1.104,85.02605,0.503,1.033,336
2013-12-02 04:00:00,34244,6.832,0.49,0.484,0.005,0.242,358.9,11.93,0,3.784,4.099,2.375,228,26.43,84.97678,0.484,0.991,336
2013-12-02 05:00:00,34245,6.924,0.493,0.49,0,1.498,294.1,32.25,0,3.707,4.084,5,257,271.8,84.88913,0.491,0.998,336
2013-12-02 06:00:00,34246,5.117,0.565,0.495,0.009,1.51,323.7,11.18,0,3.654,4.061,4.325,355,342.2,84.84523,0.495,0.881,336
2013-12-02 07:00:00,34247,5.296,0.546,0.485,0.033,2.144,316.9,15.45,0,3.577,4.035,3.65,372,333.8,84.82019,0.485,0.892,336
2013-12-02 08:00:00,34248,4.341,0.592,0.492,1.924,0.868,34.02,29.93,0,3.492,3.999,2.75,423,329.5,84.78187,0.492,0.835,336
2013-12-02 09:00:00,34249,5.861,0.56,0.517,5.555,0.854,16.74,12.49,0,3.425,3.957,2.75,516,10.32,84.78062,0.517,0.928,336
2013-12-02 10:00:00,34250,12.18,0.359,0.506,19.23,1.559,353.6,27.3,0,3.435,3.912,3.8,595,5.662,84.72661,0.507,1.422,336
2013-12-02 11:00:00,34251,15.16,0.264,0.453,24.86,2.955,271.3,16.63,0,3.674,3.913,6.95,647,266.1,84.68946,0.453,1.725,336
2013-12-02 12:00:00,34252,16.61,0.228,0.43,27.26,3.134,258.3,18.68,0,4.044,4.009,7.325,689,259.1,84.59673,0.43,1.891,336
2013-12-02 13:00:00,34253,16.68,0.218,0.413,27.96,4.052,275.7,19.44,0,4.432,4.176,7.55,767,282.9,84.48976,0.413,1.899,336
2013-12-02 14:00:00,34254,15.85,0.226,0.407,16.4,4.704,278.4,13.65,0,4.762,4.379,7.7,837,275.1,84.4618,0.408,1.801,336
2013-12-02 15:00:00,34255,14.9,0.244,0.412,11.24,4.961,289.4,14.54,0,4.957,4.575,7.7,881,290.4,84.44153,0.413,1.695,336
2013-12-02 16:00:00,34256,13.54,0.27,0.419,4.532,3.617,294.6,11.76,0,5.053,4.733,7.775,954,270.7,84.39107,0.419,1.552,336
2013-12-02 17:00:00,34257,11.65,0.3,0.411,0.302,3.587,258.4,13.78,0,5.053,4.846,5.825,986,246.8,84.38005,0.411,1.371,336
2013-12-02 18:00:00,34258,10.32,0.332,0.416,0,2.122,272.3,10.89,0,4.975,4.909,4.925,1023,268.6,84.3599,0.416,1.255,336
2013-12-02 19:00:00,34259,9.16,0.349,0.404,0,1.448,280.5,18.4,0,4.868,4.93,3.8,1135,262.2,84.37007,0.405,1.161,336
2013-12-02 20:00:00,34260,9.28,0.335,0.391,0,1.347,255.1,18.24,0,4.736,4.919,4.325,1175,234.3,84.36359,0.391,1.171,336
2013-12-02 21:00:00,34261,8.7,0.346,0.388,0,1.032,333.6,24.3,0,4.605,4.881,4.325,1243,336.5,84.30978,0.389,1.126,336
2013-12-02 22:00:00,34262,6.207,0.465,0.435,0,0.964,110.5,25.59,0,4.478,4.833,2.375,1316,123.9,84.32185,0.435,0.953,336
2013-12-02 23:00:00,34263,4.964,0.521,0.453,0.006,1.206,157,22.09,0,4.387,4.781,3.125,1330,136.6,84.30427,0.453,0.871,336
2013-12-03 00:00:00,34264,3.015,0.605,0.458,0.009,1.197,51.57,34.03,0,4.293,4.734,2.975,1403,325.4,84.27388,0.458,0.76,337
2013-12-03 01:00:00,34265,3.338,0.593,0.46,0.001,1.14,40.25,32.17,0,4.173,4.678,3.5,12,339.2,84.23119,0.46,0.776,337
2013-12-03 02:00:00,34266,1.625,0.651,0.447,0,1.096,34.97,33.63,0,4.069,4.613,3.275,104,161.2,84.17729,0.447,0.688,337
2013-12-03 03:00:00,34267,-0.172,0.738,0.445,0,1.228,9.3,15.94,0,3.946,4.55,2.975,146,338.4,84.2089,0.445,0.603,337
2013-12-03 04:00:00,34268,-0.262,0.723,0.433,0,1.32,75.67,43.41,0,3.805,4.475,4.475,226,294.9,84.1718,0.433,0.6,337
2013-12-03 05:00:00,34269,-1.506,0.791,0.433,0,1.046,105.2,17.77,0,3.665,4.389,3.425,248,159.6,84.08076,0.433,0.547,337
2013-12-03 06:00:00,34270,-1.7,0.812,0.438,0,0.476,47.49,21.79,0,3.538,4.298,2.75,308,88.4,84.02335,0.438,0.539,337
2013-12-03 07:00:00,34271,-1.981,0.841,0.444,0.015,0.323,29.33,5.275,0,3.436,4.21,2.075,410,161.1,84.02707,0.444,0.528,337
2013-12-03 08:00:00,34272,-1.91,0.839,0.446,1.405,0.35,58.77,25.33,0,3.343,4.127,2.3,475,328.9,84.03541,0.446,0.531,337
2013-12-03 09:00:00,34273,0.633,0.764,0.488,5.06,2.175,19.69,48.93,0,3.263,4.045,3.95,489,298.6,84.05553,0.488,0.64,337
2013-12-03 10:00:00,34274,2.496,0.72,0.526,9.65,3.586,38.4,9.15,0,3.261,3.968,7.55,587,29.97,84.07027,0.526,0.732,337
2013-12-03 11:00:00,34275,2.997,0.724,0.549,16.7,8.06,34.52,8.25,0,3.348,3.924,11.45,608,31.08,84.11799,0.549,0.759,337
2013-12-03 12:00:00,34276,1.768,0.649,0.451,17.11,8.81,24.99,7.754,0,3.459,3.926,12.05,710,25.35,84.16451,0.451,0.694,337
2013-12-03 13:00:00,34277,-0.582,0.628,0.369,14.36,10.68,18.84,11.64,0,3.478,3.95,14.53,755,17.1,84.20869,0.369,0.586,337
2013-12-03 14:00:00,34278,-2.388,0.614,0.315,11.35,10.55,21.09,7.893,0,3.346,3.949,14.83,805,27.16,84.22298,0.315,0.513,337
2013-12-03 15:00:00,34279,-4.215,0.654,0.292,5.641,10.21,19.99,8.03,0,3.145,3.905,14.3,843,6.03,84.26493,0.292,0.447,337
2013-12-03 16:00:00,34280,-5.435,0.658,0.269,1.312,7.472,16.13,16.43,0,2.909,3.819,11,902,25.95,84.41536,0.268,0.408,337
2013-12-03 17:00:00,34281,-6.494,0.667,0.251,0.119,6.139,12.51,18.17,0,2.692,3.704,9.2,998,6.176,84.54589,0.251,0.376,337
2013-12-03 18:00:00,34282,-7.47,0.729,0.254,0,6.35,4.275,21.48,0,2.486,3.578,9.65,1063,4.255,84.65486,0.254,0.349,337
2013-12-03 19:00:00,34283,-8.48,0.787,0.254,0,5.724,8.09,17.95,0,2.281,3.451,8.97,1086,9.86,84.73019,0.253,0.322,337
2013-12-03 20:00:00,34284,-9.07,0.785,0.242,0,5.449,11.36,9.89,0,2.093,3.32,8.97,1163,345.1,84.82537,0.241,0.308,337
2013-12-03 21:00:00,34285,-10.01,0.85,0.243,0,5.427,18.7,12.99,0,1.923,3.188,8.53,1201,16.61,84.87698,0.243,0.286,337
2013-12-03 22:00:00,34286,-10.64,0.843,0.23,0,5.626,16.38,13.25,0,1.76,3.057,8.68,1265,176.6,84.86349,0.229,0.272,337
2013-12-03 23:00:00,34287,-11.03,0.816,0.215,0,4.705,11.6,13.64,0,1.61,2.932,8.3,1320,8.01,84.87556,0.215,0.263,337
2013-12-04 00:00:00,34288,-11.32,0.817,0.211,0,4.01,5.665,12.81,0,1.499,2.813,6.575,1403,12.03,84.91449,0.21,0.257,338
2013-12-04 01:00:00,34289,-11.66,0.799,0.2,0,4.064,10.09,14.49,0,1.423,2.709,6.725,36,15.42,84.91177,0.2,0.25,338
2013-12-04 02:00:00,34290,-11.94,0.746,0.183,0,4.228,17.75,12.59,0,1.358,2.62,6.575,85,34.42,84.85102,0.183,0.245,338
2013-12-04 03:00:00,34291,-12.66,0.808,0.187,0,4.866,11.49,16.7,0,1.294,2.539,8.08,152,31.54,84.88703,0.186,0.231,338
2013-12-04 04:00:00,34292,-13.43,0.834,0.181,0,4.104,356.9,14.44,0,1.224,2.466,7.775,210,3.705,84.86989,0.181,0.217,338
2013-12-04 05:00:00,34293,-13.75,0.87,0.184,0,2.842,1.658,15.99,0,1.16,2.394,5.075,275,9.05,84.87942,0.184,0.211,338
2013-12-04 06:00:00,34294,-13.51,0.872,0.188,0,3.95,351.6,22.41,0,1.118,2.326,6.5,349,2.502,84.85258,0.188,0.215,338
2013-12-04 07:00:00,34295,-13.74,0.849,0.18,0.006,5.462,349,23.22,0,1.09,2.266,8.3,415,10.35,84.85963,0.18,0.211,338
2013-12-04 08:00:00,34296,-13.91,0.851,0.178,0.914,6.24,0.818,22.96,0,1.031,2.215,8.68,438,349.8,84.94073,0.177,0.208,338
2013-12-04 09:00:00,34297,-13.65,0.828,0.177,5.039,4.533,358.9,21.38,0,0.951,2.17,6.725,502,334.6,84.99167,0.176,0.213,338
2013-12-04 10:00:00,34298,-13.15,0.808,0.18,9.49,4.727,357.7,18.12,0,0.926,2.128,7.4,597,10.61,85.02532,0.179,0.222,338
2013-12-04 11:00:00,34299,-12.97,0.722,0.163,15.08,5.801,359.5,21.34,0,0.931,2.092,7.925,648,0.024,85.05616,0.162,0.225,338
2013-12-04 12:00:00,34300,-11.96,0.632,0.155,24.33,6.74,350.6,21.94,0,0.938,2.061,9.65,678,10.2,85.06767,0.154,0.244,338
2013-12-04 13:00:00,34301,-11.22,0.6,0.156,24.41,6.192,347.6,17.77,0,0.951,2.035,8.97,770,343.4,85.06963,0.156,0.259,338
2013-12-04 14:00:00,34302,-11.31,0.617,0.159,19.9,6.186,342.9,19.02,0,0.97,2.02,8.68,783,333.9,85.07643,0.159,0.257,338
2013-12-04 15:00:00,34303,-11.85,0.629,0.155,12.16,5.419,358.4,21.93,0,0.998,2.012,7.775,852,345.4,85.10826,0.155,0.246,338
2013-12-04 16:00:00,34304,-13.28,0.655,0.144,6.134,5.702,21.96,6.982,0,1.029,2.014,7.7,923,28.09,85.20107,0.144,0.22,338
2013-12-04 17:00:00,34305,-15.24,0.67,0.126,0.796,2.379,38.13,9.92,0,1.047,2.019,6.125,962,19.03,85.24854,0.125,0.187,338
2013-12-04 18:00:00,34306,-17.26,0.723,0.114,0.01,1.432,37.41,6.353,0,1.042,2.034,3.35,1035,43.56,85.36301,0.114,0.158,338
2013-12-04 19:00:00,34307,-18.7,0.751,0.105,0.004,0.596,114.4,7.873,0,1.024,2.053,2.3,1139,32.8,85.45871,0.105,0.14,338
2013-12-04 20:00:00,34308,-20.22,0.784,0.096,0,1.074,63.41,18.65,0,1.009,2.072,2.3,1161,61.37,85.53077,0.096,0.122,338
2013-12-04 21:00:00,34309,-20.6,0.825,0.098,0,0.39,157.2,25.47,0,0.976,2.083,2.075,1220,72.64,85.60198,0.098,0.118,338
2013-12-04 22:00:00,34310,-21.1,0.84,0.096,0,0.007,89,0.143,0,0.942,2.094,0.875,1271,91.3,85.64304,0.095,0.113,338
2013-12-04 23:00:00,34311,-21.45,0.847,0.094,0,0.24,311.8,4.525,0,0.904,2.1,1.475,1336,330.2,85.67367,0.093,0.11,338
2013-12-05 00:00:00,34312,-21.09,0.842,0.096,0,0.627,309,7.945,0,0.864,2.1,1.7,1425,304.2,85.71436,0.095,0.113,339
2013-12-05 01:00:00,34313,-22.68,0.833,0.083,0,0,0,0,0,0.824,2.099,0,0,321,85.72115,0.082,0.099,339
2013-12-05 02:00:00,34314,-23.04,0.838,0.081,0,0.014,135.4,0.58,0,0.786,2.089,1.1,76,131.6,85.72746,0.08,0.095,339
2013-12-05 03:00:00,34315,-23.26,0.829,0.078,0,0.325,15.68,5.751,0,0.744,2.078,1.625,161,30.05,85.70271,0.078,0.094,339
2013-12-05 04:00:00,34316,-23.93,0.825,0.073,0,0.627,11.51,8.1,0,0.701,2.059,2,193,27.33,85.74331,0.073,0.088,339
2013-12-05 05:00:00,34317,-23.96,0.821,0.073,0,0.582,347.1,11.67,0,0.655,2.035,2,275,353.4,85.7059,0.072,0.088,339
2013-12-05 06:00:00,34318,-24.81,0.811,0.067,0,0.559,301.7,18.72,0,0.612,2.007,1.7,302,329.3,85.6823,0.066,0.081,339
2013-12-05 07:00:00,34319,-25.16,0.801,0.064,0.003,0.664,340.9,12.22,0,0.569,1.977,1.925,393,352.3,85.68946,0.063,0.079,339
2013-12-05 08:00:00,34320,-24.91,0.803,0.065,2.592,0.18,55.37,5.471,0,0.529,1.945,1.325,470,36.13,85.67338,0.065,0.081,339
2013-12-05 09:00:00,34321,-20.83,0.832,0.098,12.37,0.148,62.39,3.612,0,0.477,1.9,1.475,488,54.32,85.68253,0.098,0.117,339
2013-12-05 10:00:00,34322,-18.76,0.812,0.113,20.24,0.474,72.45,9.22,0,0.432,1.85,1.85,586,45.92,85.74216,0.113,0.139,339
2013-12-05 11:00:00,34323,-15.85,0.717,0.128,26.39,1.315,39.83,11.73,0,0.405,1.802,2.6,648,33.68,85.74454,0.127,0.178,339
2013-12-05 12:00:00,34324,-13.72,0.565,0.12,30.52,1.077,24.52,17.36,0,0.393,1.753,2.3,696,18.85,85.63564,0.12,0.212,339
2013-12-05 13:00:00,34325,-12.43,0.554,0.131,30.62,0.999,354.3,17.15,0,0.398,1.715,2.6,729,12.21,85.54151,0.13,0.235,339
2013-12-05 14:00:00,34326,-11.82,0.587,0.145,20.23,0.757,351.2,15.98,0,0.412,1.682,2.825,831,7.811,85.48305,0.145,0.247,339
2013-12-05 15:00:00,34327,-12.64,0.803,0.186,10.1,2.82,87.6,15.8,0,0.432,1.656,4.625,891,84.8,85.48603,0.186,0.231,339
2013-12-05 16:00:00,34328,-12.52,0.747,0.175,4.618,3.273,77.05,10.15,0,0.443,1.638,5.15,941,71.98,85.53053,0.174,0.233,339
2013-12-05 17:00:00,34329,-12.6,0.749,0.174,0.492,3.333,78.64,10.28,0,0.432,1.625,5.075,1019,79.97,85.58812,0.174,0.232,339
2013-12-05 18:00:00,34330,-13.29,0.776,0.171,0,2.949,76.58,9.92,0,0.405,1.616,4.55,1020,90.1,85.62063,0.17,0.219,339
2013-12-05 19:00:00,34331,-13.81,0.782,0.165,0,2.183,36.78,6.813,0,0.379,1.61,3.125,1139,31.69,85.67773,0.164,0.21,339
2013-12-05 20:00:00,34332,-13.74,0.792,0.168,0,2.931,68.43,9.58,0,0.371,1.601,4.85,1186,71.84,85.72011,0.167,0.211,339
2013-12-05 21:00:00,34333,-14.14,0.816,0.168,0,3.016,71.65,8.58,0,0.371,1.601,4.55,1246,65.3,85.76072,0.167,0.204,339
2013-12-05 22:00:00,34334,-14.8,0.849,0.165,0,3.299,43.33,9.68,0,0.373,1.608,6.125,1317,39.02,85.78798,0.164,0.194,339
2013-12-05 23:00:00,34335,-16.13,0.827,0.144,0.004,5.188,56.02,7.639,0,0.363,1.612,7.325,1331,42.85,85.82903,0.143,0.174,339
2013-12-06 00:00:00,34336,-17.5,0.808,0.125,0.012,3.945,63.35,7.507,0,0.334,1.613,6.125,1409,68.52,85.86201,0.125,0.154,340
2013-12-06 01:00:00,34337,-18.78,0.793,0.11,0,2.818,64.88,8.3,0,0.285,1.613,4.85,6,56.49,85.85255,0.11,0.139,340
2013-12-06 02:00:00,34338,-20.42,0.823,0.1,0,1.385,48.29,13.02,0,0.251,1.615,2.225,61,88.1,85.83244,0.099,0.12,340
2013-12-06 03:00:00,34339,-20.11,0.843,0.105,0,0.69,7.077,8.12,0,0.236,1.621,1.775,120,40.89,85.86774,0.104,0.123,340
2013-12-06 04:00:00,34340,-19.71,0.841,0.108,0,1.427,337.9,6.158,0,0.229,1.618,2.15,214,344.9,85.89535,0.108,0.128,340
2013-12-06 05:00:00,34341,-18.96,0.837,0.115,0,1.695,16.63,5.962,0,0.218,1.609,2.3,247,0.048,85.8931,0.114,0.136,340
2013-12-06 06:00:00,34342,-19.65,0.843,0.109,0,1.958,21.95,4.885,0,0.217,1.596,2.75,324,15.99,85.91395,0.108,0.128,340
2013-12-06 07:00:00,34343,-19.78,0.851,0.109,0.008,1.838,34.87,6.973,0,0.212,1.588,2.6,396,44.73,85.94853,0.108,0.127,340
2013-12-06 08:00:00,34344,-19.61,0.858,0.111,1.931,1.908,73.18,10.02,0,0.206,1.571,3.2,439,71.13,85.98378,0.111,0.129,340
2013-12-06 09:00:00,34345,-19,0.781,0.107,12.34,0.338,142.3,5.402,0,0.191,1.551,2.375,540,63.91,86.03768,0.106,0.136,340
2013-12-06 10:00:00,34346,-18.23,0.754,0.11,21.2,1.303,89.2,11.86,0,0.174,1.528,2.9,541,78.61,86.10355,0.109,0.145,340
2013-12-06 11:00:00,34347,-17.32,0.717,0.113,27.63,0.941,104.5,11.26,0,0.163,1.502,2.525,623,109.7,86.13396,0.112,0.157,340
2013-12-06 12:00:00,34348,-14.74,0.63,0.123,29.94,0.052,90.6,4.393,0,0.165,1.475,1.25,660,102.8,86.08476,0.123,0.195,340
2013-12-06 13:00:00,34349,-13.66,0.601,0.128,29.66,0.04,127.6,2.879,0,0.174,1.449,1.325,778,192.5,86.0257,0.128,0.213,340
2013-12-06 14:00:00,34350,-12.61,0.588,0.136,25.95,0.156,201.3,7.237,0,0.191,1.429,1.475,814,223.8,85.99174,0.136,0.233,340
2013-12-06 15:00:00,34351,-11.16,0.546,0.141,18.13,0.251,189,5.974,0,0.21,1.418,2,893,171.2,85.98467,0.141,0.264,340
2013-12-06 16:00:00,34352,-14.17,0.689,0.141,8.51,1.388,206.9,10.68,0,0.234,1.41,2.3,928,197,86.02021,0.141,0.204,340
2013-12-06 17:00:00,34353,-16.79,0.76,0.125,0.65,1.072,317.2,5.899,0,0.257,1.404,2.375,983,312.9,86.06074,0.125,0.165,340
2013-12-06 18:00:00,34354,-19.23,0.824,0.11,0.009,1.833,335.3,6.439,0,0.278,1.404,2.375,1027,348.7,86.08503,0.11,0.133,340
2013-12-06 19:00:00,34355,-20.43,0.843,0.102,0,1.661,337.2,8.8,0,0.277,1.405,2.225,1124,335.8,86.11053,0.101,0.12,340
2013-12-06 20:00:00,34356,-20.35,0.845,0.103,0,1.508,4.454,14.44,0,0.272,1.401,2.525,1152,6.791,86.1511,0.102,0.121,340
2013-12-06 21:00:00,34357,-21.29,0.844,0.095,0,2.037,343.6,11.45,0,0.257,1.396,2.975,1228,349,86.13289,0.094,0.111,340
2013-12-06 22:00:00,34358,-23.01,0.816,0.079,0,1.84,314,8.02,0,0.236,1.382,2.9,1281,316.1,86.12889,0.078,0.096,340
2013-12-06 23:00:00,34359,-23.15,0.813,0.077,0,1.612,296.3,8.32,0,0.206,1.364,2.525,1337,307.8,86.14182,0.077,0.094,340
2013-12-07 00:00:00,34360,-23.74,0.808,0.073,0,2.042,316.4,9.56,0,0.178,1.344,3.2,1426,323.6,86.12136,0.072,0.09,341
2013-12-07 01:00:00,34361,-24.33,0.811,0.069,0,1.278,330.1,17.77,0,0.147,1.319,2.975,6,318.7,86.08054,0.069,0.085,341
2013-12-07 02:00:00,34362,-24.51,0.813,0.069,0,0.16,306.3,2.11,0,0.117,1.293,2.525,115,321.6,86.01688,0.068,0.084,341
2013-12-07 03:00:00,34363,-24.57,0.812,0.068,0,1.328,326.7,12.17,0,0.086,1.264,2.225,124,318.1,86.01991,0.067,0.083,341
2013-12-07 04:00:00,34364,-25.01,0.806,0.065,0,1.358,335.2,13.52,0,0.062,1.234,2.45,213,306.8,86.00708,0.064,0.08,341
2013-12-07 05:00:00,34365,-24.49,0.811,0.068,0,1.052,344.2,20.51,0,0.041,1.202,2.45,267,351.6,85.94018,0.068,0.084,341
2013-12-07 06:00:00,34366,-24.78,0.806,0.066,0,0.956,315.5,7.882,0,0.02,1.169,2.6,331,296.3,85.91973,0.066,0.082,341
2013-12-07 07:00:00,34367,-23.77,0.82,0.074,0.002,1.431,331.7,11.22,0,0.003,1.132,2,390,335.3,85.87236,0.073,0.09,341
2013-12-07 08:00:00,34368,-21.9,0.83,0.088,1.369,1.14,300.1,13.71,0,-0.014,1.094,2,445,302.6,85.85429,0.088,0.106,341
2013-12-07 09:00:00,34369,-19.35,0.822,0.109,8.52,0.616,319.2,10.59,0,-0.035,1.055,2,483,345.8,85.79807,0.109,0.132,341
2013-12-07 10:00:00,34370,-16.81,0.746,0.123,13.38,0.211,264.1,6.976,0,-0.05,1.015,1.475,551,265.8,85.80571,0.122,0.164,341
2013-12-07 11:00:00,34371,-16.62,0.753,0.126,17.24,0.23,108.2,5.038,0,-0.061,0.976,2,645,118.5,85.73333,0.125,0.166,341
2013-12-07 12:00:00,34372,-13.65,0.67,0.143,22.34,0.006,135.7,0.489,0,-0.062,0.945,1.025,683,131.9,85.5966,0.142,0.214,341
2013-12-07 13:00:00,34373,-11.79,0.611,0.151,24.65,0.19,264.5,7.306,0,-0.059,0.914,1.775,771,267.7,85.4285,0.151,0.248,341
2013-12-07 14:00:00,34374,-13.37,0.701,0.153,24.04,2.022,311.6,15.46,0,-0.054,0.897,3.35,833,331.5,85.29598,0.152,0.218,341
2013-12-07 15:00:00,34375,-13.64,0.737,0.158,15.29,2.314,323.1,10.45,0,-0.038,0.88,3.65,849,329.4,85.20119,0.157,0.213,341
2013-12-07 16:00:00,34376,-13.18,0.753,0.167,8.11,1.964,331.1,8.92,0,-0.023,0.879,3.125,907,320.3,85.13047,0.167,0.221,341
2013-12-07 17:00:00,34377,-13.1,0.808,0.181,0.46,1.916,335.1,8.89,0,-0.007,0.875,2.975,1010,329.7,85.10011,0.18,0.223,341
2013-12-07 18:00:00,34378,-12.73,0.859,0.198,0,2.741,45.18,23.07,0,0.007,0.871,5.375,1060,97,85.08121,0.197,0.23,341
